movie_id,title,release_date,year,budget,revenue,runtime,month,cast_power,director_power,genre_Action,genre_Adventure,genre_Animation,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_History,genre_Horror,genre_Music,genre_Mystery,genre_Romance,genre_Science Fiction,genre_TV Movie,genre_Thriller,genre_War,genre_Western,is_franchise,rating_score
56427,Baywatch: Hawaiian Wedding,2003-02-28,2003,9385869.56521739,232086956.52173913,100,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,2.0
10623,Cradle 2 the Grave,2003-02-28,2003,42663043.47826087,96418478.26086956,101,2,135385374.68199408,153884676.6683193,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0
10678,Bringing Down the House,2003-03-07,2003,34130434.782608695,226455434.7826087,105,3,160176128.41606614,125401152.99971218,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0
9567,Tears of the Sun,2003-03-07,2003,127989130.43478261,147614130.43478262,121,3,108833052.09673595,107126176.9337061,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,3.0
20,My Life Without Me,2003-03-07,2003,4266304.347826087,20990217.391304348,106,3,7397913.483064939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,3.0
10632,The Hunted,2003-03-11,2003,93858695.65217392,58421078.86956522,94,3,344122799.2698664,129465737.51451801,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,3.0
10923,Agent Cody Banks,2003-03-14,2003,47782608.69565217,100336334.76086956,102,3,56080013.11642572,23935629.5878035,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
10929,Willard,2003-03-14,2003,37543478.26086956,14615652.195652174,100,3,85129152.85083361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,2.0
9486,Johnny English,2003-03-14,2003,68260869.56521739,273838717.3913044,87,3,481124628.9160645,32268774.703557316,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
13691,Piglet's Big Movie,2003-03-16,2003,78500000.0,107289953.5,79,3,165402680.1191471,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
21052,Levity,2003-03-16,2003,12798913.043478262,1233815.2173913044,100,3,90504878.48982441,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0
11523,View from the Top,2003-03-21,2003,51195652.17391305,33321567.36956522,87,3,82836290.22664571,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2.0
6171,Dreamcatcher,2003-03-21,2003,116043478.26086956,138638177.63043478,134,3,92806055.94749628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,3.0
8440,Carandiru,2003-03-21,2003,6287850.0,18399981.902173914,145,3,1022857.7351916377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0
10735,What a Girl Wants,2003-03-27,2003,34130434.782608695,86520652.17391305,105,3,130268708.73951018,54941480.688876346,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0
11817,Bulletproof Monk,2003-03-28,2003,88739130.43478261,64359554.38043478,104,3,202869557.48258686,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0
9341,The Core,2003-03-28,2003,102391304.3478261,126638020.85869566,136,3,139433174.86359087,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,2.0
9776,Head of State,2003-03-28,2003,60069565.217391305,64486432.56521739,95,3,89177865.12465233,64975270.778984286,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0
71792,Moscow Gold,2003-03-28,2003,6072321.423913044,11759550.858695652,100,3,5280331.517509728,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0
8409,A Man Apart,2003-04-04,2003,61434782.608695656,75685819.36956522,109,4,220275686.81153506,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0
13411,Malibu's Most Wanted,2003-04-10,2003,25597826.086956523,58021739.13043478,86,4,55547882.060318895,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0
15603,Fat Pizza,2003-04-10,2003,682608.695652174,13461217.543478262,93,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0
24982,Ghosts of the Abyss,2003-04-10,2003,22184782.608695652,29080616.81521739,91,4,171712762.1351406,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
10894,May,2003-04-11,2003,853260.8695652174,451117.3152173913,93,4,122033027.7785937,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0
11059,House of the Dead,2003-04-11,2003,20478260.86956522,23581026.27173913,90,4,392872929.5740103,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,3.0
9506,Anger Management,2003-04-11,2003,127989130.43478261,334044502.29347825,106,4,218097261.5038837,224847240.0116144,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0
2662,House of 1000 Corpses,2003-04-11,2003,11945652.173913043,30631652.239130434,89,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0
311777,Aithe,2003-04-11,2003,306150.0,2559782.6086956523,140,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
10152,Dumb and Dumberer: When Harry Met Lloyd,2003-04-14,2003,32423913.04347826,67010867.98913044,85,4,106608818.96576272,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0
13370,A Mighty Wind,2003-04-16,2003,10239130.43478261,31997702.41304348,92,4,114632579.8682477,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0
10782,Basic,2003-04-18,2003,85326086.95652173,73026435.61956522,98,4,377831761.872853,45123779.2996109,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,3.0
8326,Holes,2003-04-18,2003,34130434.782608695,121856869.14130434,117,4,51470938.48995401,136809805.23624235,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
19153,The Real Cancun,2003-04-23,2003,12798913.043478262,9121500.336956521,96,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0
10743,Confidence,2003-04-25,2003,25597826.086956523,39274242.847826086,97,4,329854469.30268246,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,3.0
11423,Memories of Murder,2003-04-25,2003,4778260.869565218,44369565.217391305,131,4,3412174.641467482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,2.0
2832,Identity,2003-04-25,2003,47782608.69565217,154029860.3478261,90,4,173655889.20303777,134782501.81818184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,3.0
46989,Blue Car,2003-04-25,2003,1706521.7391304348,791826.0869565217,92,4,153467221.60644802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0
36658,X2,2003-04-27,2003,187717391.30434784,695768621.6630435,133,4,216221500.2882501,540363597.4332172,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,2.0
11042,The Barbarian Invasions,2003-05-01,2003,13652173.913043479,59528614.89130435,99,5,6306772.444946359,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0
18736,The Lizzie McGuire Movie,2003-05-02,2003,29010869.56521739,94770754.72826087,94,5,100336334.76086956,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
15394,Owning Mahowny,2003-05-02,2003,17065217.391304348,2169405.5217391304,104,5,87153502.20324148,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,3.0
46025,Maléfique,2003-05-07,2003,2559782.6086956523,679222.9565217391,90,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0
10720,Down with Love,2003-05-08,2003,59728260.86956522,34639331.51086956,102,5,436257592.55311185,164931926.28339142,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2.0
10708,Daddy Day Care,2003-05-09,2003,102391304.3478261,280609968.6847826,92,5,114906305.34971339,210659897.61624733,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
17920,I Capture the Castle,2003-05-09,2003,13652173.913043479,11239734.097826088,113,5,2229220.2223457475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,3.0
55931,The Animatrix,2003-05-09,2003,8532608.695652174,116043478.26086956,102,5,92985650.94743565,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,2.0
604,The Matrix Reloaded,2003-05-15,2003,255978260.86956522,1260436446.2717392,138,5,57959291.66492451,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,3.0
34595,Alexandra's Project,2003-05-16,2003,3413043.4782608696,2090446.4673913044,103,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,2.0
11196,Stealing Rembrandt,2003-05-17,2003,5119565.217391305,101480.02173913043,109,5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0
11019,Deep Blue,2003-05-18,2003,8532608.695652174,32923070.652173914,83,5,308652604.67438364,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0
553,Dogville,2003-05-21,2003,17065217.391304348,28482900.75,178,5,237993204.74338207,73049953.78629501,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,3.0
302,Swimming Pool,2003-05-21,2003,13310869.56521739,38296605.55434783,102,5,86058510.91806602,74005558.64369094,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,3.0
9373,The Texas Chainsaw Massacre,2003-05-21,2003,16211956.52173913,183255715.8152174,98,5,22785656.69841831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0
5146,The In-Laws,2003-05-23,2003,68260869.56521739,45734782.608695656,98,5,76565142.26183735,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0
310,Bruce Almighty,2003-05-23,2003,136521739.13043478,826968274.1086956,101,5,288946972.1764148,91324255.69760978,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0
11049,Interstella 5555: The 5tory of the 5ecret 5tar 5ystem,2003-05-28,2003,6826086.956521739,11373607.31521739,65,5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1.0
12,Finding Nemo,2003-05-30,2003,160413043.47826087,1604703034.2608695,100,5,23394866.09260305,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
9654,The Italian Job,2003-05-30,2003,102391304.3478261,300467574.42391306,110,5,155029455.25999415,75685819.36956522,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0
9902,Wrong Turn,2003-05-30,2003,21502173.91304348,48892829.07608696,84,5,58931318.5336557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,3.0
107937,Bhoot,2003-05-30,2003,4607608.695652174,16382608.695652174,113,5,4645335.897720955,10472484.71372985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0
584,2 Fast 2 Furious,2003-06-05,2003,129695652.17391305,403337541.0543478,108,6,90537424.58847558,124172998.55400696,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,2.0
321,Mambo Italiano,2003-06-06,2003,7443673.760869565,5173834.315217392,89,6,26616357.487493053,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,3.0
11375,Hollywood Homicide,2003-06-09,2003,127989130.43478261,87276059.38043478,116,6,305546619.6571941,21207306.91495275,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,2.0
9662,The Triplets of Belleville,2003-06-11,2003,16211956.52173913,25216862.173913043,80,6,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0
4252,Chalte Chalte,2003-06-12,2003,7850000.0,30717391.304347828,175,6,16613687.669814158,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2.0
4552,A Tale of Two Sisters,2003-06-13,2003,25768478.260869566,1877173.9130434783,115,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0
20694,Rugrats Go Wild,2003-06-13,2003,42663043.47826087,94614739.39130434,81,6,125562101.57610118,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
40823,The Man Who Copied,2003-06-13,2003,877252.8586956522,41623.77173913043,123,6,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2.0
10226,High Tension,2003-06-18,2003,4266304.347826087,10737363.108695652,91,6,6803273.407448582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,3.0
1927,Hulk,2003-06-19,2003,233793478.26086956,418712993.04347825,138,6,281639447.22323066,390181502.04413474,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,2.0
17813,Alex & Emma,2003-06-20,2003,51195652.17391305,26227356.836956523,96,6,117538258.94475868,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2.0
31246,From Justin to Kelly,2003-06-20,2003,20478260.86956522,8399783.282608695,81,6,0.0,37613210.26713125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0
9471,Charlie's Angels: Full Throttle,2003-06-25,2003,204782608.6956522,442289116.4782609,106,6,237318030.4539102,481586185.4239257,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0
17473,The Room,2003-06-27,2003,10239130.43478261,2991512.1304347827,100,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,3.0
14411,Sinbad: Legend of the Seven Seas,2003-07-02,2003,102391304.3478261,137832149.86956522,86,7,325825603.0092582,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
10327,"Legally Blonde 2: Red, White & Blonde",2003-07-02,2003,76793478.26086956,213169893.41304347,95,7,155292056.828338,17477571.628682602,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2.0
296,Terminator 3: Rise of the Machines,2003-07-02,2003,341304347.82608694,742336956.5217391,109,7,113021066.35125132,232855981.41695705,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,3.0
4592,Carolina,2003-07-04,2003,25597826.086956523,526702.5760869565,97,7,243555966.18148562,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2.0
3177,Battle Royale II: Requiem,2003-07-05,2003,15495217.391304348,25431588.68478261,155,7,31346093.59993665,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,2.0
95140,Detention,2003-07-05,2003,8532608.695652174,27857.260869565216,98,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,3.0
80805,Simhadri,2003-07-09,2003,3071739.1304347827,9727173.913043479,171,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0
22,Pirates of the Caribbean: The Curse of the Black Pearl,2003-07-09,2003,238913043.47826087,1117790893.1304348,143,7,317488174.46636367,348673905.44615257,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0
8698,The League of Extraordinary Gentlemen,2003-07-11,2003,133108695.65217392,305919967.6956522,110,7,82019387.9824364,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,2.0
10629,Veronica Guerin,2003-07-11,2003,29010869.56521739,16108985.0,98,7,106156927.80103683,94130018.53418891,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,3.0
32235,Northfork,2003-07-11,2003,3242391.304347826,2730434.782608696,103,7,140166442.96471354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0
318484,Qayamat: City Under Threat,2003-07-11,2003,3242391.304347826,5802173.9130434785,157,7,9217696.197248146,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2.0
8961,Bad Boys II,2003-07-18,2003,221847826.08695653,466459894.4782609,146,7,216663883.52473888,796473047.6002259,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0
3097,"The Tulse Luper Suitcases, Part 1: The Moab Story",2003-07-18,2003,17065217.391304348,153708.1195652174,127,7,231045590.79917186,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,2.0
1996,Lara Croft: Tomb Raider - The Cradle of Life,2003-07-21,2003,162119565.2173913,273212802.76086956,117,7,158734320.34476528,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0
4464,Seabiscuit,2003-07-22,2003,148467391.30434784,253077173.91304347,141,7,443178947.3912511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0
12279,Spy Kids 3-D: Game Over,2003-07-25,2003,64847826.08695652,336358298.32608694,84,7,235627780.2981894,235627780.2981894,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0
8273,American Wedding,2003-08-01,2003,93858695.65217392,394973096.42391306,103,8,201390773.2733511,55317899.49181254,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,3.0
8046,Gigli,2003-08-01,2003,129013043.47826087,12399943.619565217,122,8,233809281.48367748,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,3.0
62276,Bimmer,2003-08-02,2003,1194565.2173913044,2730434.782608696,110,8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0
10330,Freaky Friday,2003-08-05,2003,44369565.217391305,274487762.2173913,97,8,61794836.81878376,23274336.013551667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0
11351,Jeepers Creepers 2,2003-08-08,2003,29010869.56521739,107686071.32608695,104,8,104993708.33427443,104993708.33427443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0
9257,S.W.A.T.,2003-08-08,2003,136521739.13043478,354444565.2173913,117,8,314529505.19092613,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,2.0
25516,Koi... Mil Gaya,2003-08-08,2003,6399456.521739131,17065217.391304348,165,8,12707603.182304295,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,2.0
2055,Open Range,2003-08-11,2003,37543478.26086956,116549108.70652173,139,8,115604677.22670323,68380358.83321156,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,3.0
30806,Out for a Kill,2003-08-14,2003,23891304.347826086,934035.6630434783,89,8,22099424.106363438,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,3.0
